station_code,station_name,station_type,state_name,district_name,block_name,basin_name,sub_basin_name,agency_name,date_collection,_24d,_401,SILVER(mg/L),ALUMINIUM,ALDRIN,"ALKALINITY,PHENOLPHTHALEIN(mg/L)",TOTAL ALKALINITY,ARSENIC(mg/l),BORON(mg/L),BARIUM,GAMMA-BHC(BENZENE HEXACHLORIDE),BIOCHEMICAL OXYGEN DEMAND(mg/L),CALCIUM(mg/L),CARBON(14),CADMIUM,CHLOROPHY11-a,CHLORIDE,CYANIDE,CARBONATE(mg/L),FECAL STREPTOCOCCI(MPN/100ml),CHEMICAL OXYGEN DEMAND,COLOUR,CHROMIUM(mg/L),COPPER,DDT,DIELDRIN,DISSOLVED OXYGEN(mg/L),DISSOLVED OXYGEN(mg/L),ALKALINITY(TOTAL),DISSOLVED OXYGEN SATURATION(%),ELECTRICAL CINDUCTIVITY FIELD,ELECTRICAL CONDUCTIVITY(µS/CM) at 25°,ENDOSULPHAN,FLUORIDE,FECAL COLIFORMS(mpn/100ml),IRON(mg/L),CALCIUM HARDNESS(mg/L),TOTAL HARDNESS(mg/L),BICARBONATE(mg/L),MERCURY(mg/L),POTASSIUM(mg/L),MAGNESIUM(mg/L),MANGANESE(mg/L),SODIUM,PERCENT SODIUM,AMMONIA-N(mg/L),NICKEL(mg/L),"NITROGEN,NITRITE","NITROGEN, TOTAL OXIDISED(NO2+NO3)",no3_n,ODOUR,o_po4_p,"NITROGEN,ORGANIC",OXYGEN(18),FLUORANTHENE,LEAD(mg/L),PCB-1242,PH,TOTAL PHENOLS,PH_FIELD,PH,PHOSPHORUS(TOTAL),RADON,RESIDUAL SODIUM CARBONATE,SODIUM ABSORPTION RATIO,SELENIUM(mg/L),SECCHI DEPTH,SILICATE(sio2)(mg/L),SILICATE(sio3),SULPHATE(mg/L),"SOLIDS,SUSPENDED",STRONTIUM,TOTAL COLIFORNS(MPN/100ml),TOTAL DISSOLVED SOLIDS(mg/L),TEMPERATURE,TEST,TOTAL ORGANIC CARBON,TRITIUM,SOLIDS(TOTAL),TURBIDITY(NTU),URANIUM,ZINC(mg/L),"NITROGEN,NITRITE",CALCIUM CARBONATE,MAGNESIUM CARBONATE,BIOCHEMICAL OXYGEN DEAMND,MAGNESIUM HARDNESS
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-02-1996 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0.75,22.4,NULL,NULL,NULL,21.229,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.27,NULL,NULL,80.2445,250,250,NULL,0,NULL,0.0744,NULL,84.35,104.737,NULL,1.955,6.804,NULL,18.216,31.4411,NULL,NULL,NULL,1.06449,1.03689,NULL,0.072338,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.2,8.2,0.072,NULL,0.039014,0.865103,NULL,56,20.13,NULL,4.992,NULL,NULL,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0276,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-03-1996 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0.94,22.4,NULL,NULL,NULL,15.4425,NULL,18.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.96,NULL,NULL,78.0707,270,270,NULL,0,NULL,0.093,NULL,92.45,88.877,NULL,1.7595,8.748,NULL,19.32,30.8609,NULL,NULL,NULL,1.17701,1.17701,NULL,0.082672,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.4,8.4,0.083,NULL,0.242081,0.876691,NULL,56,18.75,NULL,3.984,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,02-04-1996 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1.5,25.6,NULL,NULL,NULL,13.5255,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.64,NULL,NULL,73.3325,310,310,NULL,0,NULL,0.1116,NULL,104.5,136.457,NULL,3.2062,9.72,NULL,20.815,29.5418,NULL,NULL,NULL,2.03174,2.03174,NULL,0.093006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.81,7.81,0.093,NULL,0.159299,0.888373,NULL,64,16.17,NULL,14.976,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-05-1996 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1.89,25.6,NULL,NULL,NULL,23.1815,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.27,NULL,NULL,68.5805,820,820,NULL,0,NULL,0.1302,NULL,104.5,123.769,NULL,3.0889,9.72,NULL,24.012,32.6306,NULL,NULL,NULL,2.17144,2.14384,NULL,0.093006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.14,8.14,0.093,NULL,0,1.02482,NULL,64,29.58,NULL,12,NULL,NULL,NULL,NULL,29.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0276,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-06-1992 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,9.5,28.42,NULL,NULL,NULL,21.4065,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.63,NULL,NULL,43.1775,370,375,NULL,0,NULL,0.1116,NULL,108.766,157.624,NULL,5.3176,9.05175,NULL,30.222,36.3773,NULL,NULL,NULL,1.69545,1.69545,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.7,7.55,0.02066,NULL,0.420509,1.26404,NULL,71.05,18.54,NULL,17.184,NULL,NULL,NULL,NULL,24.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-07-1992 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0.77,20.8,NULL,NULL,NULL,10.721,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.02,NULL,NULL,50.4965,234,235,NULL,0.114,NULL,0.1116,NULL,91.4875,114.863,NULL,2.346,9.477,NULL,15.111,25.927,NULL,NULL,NULL,0.84072,0.84072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.8,7.44,0.04132,NULL,0.0648858,0.689433,NULL,52,12.63,NULL,7.2,NULL,NULL,NULL,NULL,27.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-08-1992 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0.6,19.2,NULL,NULL,NULL,5.822,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.53,NULL,NULL,77.6434,191,195,NULL,0,NULL,0.0372,NULL,76.35,109.8,NULL,1.9159,6.804,NULL,11.201,23.7171,NULL,NULL,NULL,0.364312,0.364312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.13,8.16,0.001,NULL,0.2817,0.559231,NULL,48,10.04,NULL,6,NULL,NULL,NULL,NULL,24.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-09-1992 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0.59,19.2,NULL,NULL,NULL,5.822,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.13,NULL,NULL,77.0282,193,195,NULL,0,NULL,0.0558,NULL,76.35,115.229,NULL,1.2512,6.804,NULL,12.006,25.2006,NULL,NULL,NULL,0.364312,0.364312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.3,8.24,0.001,NULL,0.370688,0.599423,NULL,48,12.63,NULL,0,NULL,NULL,NULL,NULL,27.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,02-11-1992 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0.39,30.4,NULL,NULL,NULL,7.7745,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.71,NULL,NULL,89.965,276,280,NULL,0.095,NULL,0.1116,NULL,112.45,166.957,NULL,2.5806,8.748,NULL,15.617,22.778,NULL,NULL,NULL,0.224192,0.224192,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.05,7.88,0.001,NULL,0.499672,0.642314,NULL,76,13.62,NULL,1.584,NULL,NULL,NULL,NULL,23.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-12-1992 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0.39,28.8,NULL,NULL,NULL,13.632,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.34,NULL,NULL,98.6585,307,310,NULL,0.095,NULL,0.1116,NULL,116.55,161.04,NULL,2.2678,10.692,NULL,19.32,26.1354,NULL,NULL,NULL,0.812696,0.812696,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.2,8.11,0.001,NULL,0.322566,0.780757,NULL,72,13.41,NULL,7.968,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-01-1993 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1.36,27.2,NULL,NULL,NULL,15.549,NULL,8.49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.34,NULL,NULL,96.7364,316,320,NULL,0.342,NULL,0.0558,NULL,116.6,143.899,NULL,3.2844,11.664,NULL,21.62,28.1423,NULL,NULL,NULL,1.19102,1.19102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.41,8.22,0.001,NULL,0.324467,0.873678,NULL,68,12.24,NULL,9.168,NULL,NULL,NULL,NULL,17.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-02-1993 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,3.11,28.8,NULL,NULL,NULL,23.359,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.03,NULL,NULL,66.3479,398,410,NULL,0.019,NULL,0.0558,NULL,136.8,172.752,NULL,5.1221,15.552,NULL,26.013,28.4332,NULL,NULL,NULL,2.25593,2.25593,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.89,7.55,0.04132,NULL,0.114623,0.970789,NULL,72,15.78,NULL,13.2,NULL,NULL,NULL,NULL,20.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-03-1993 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,3.31,32,NULL,NULL,NULL,36.9555,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.06,NULL,NULL,56.7583,485,490,NULL,0.437,NULL,0.3348,NULL,152.9,187.148,NULL,8.993,17.496,NULL,38.617,33.9588,NULL,NULL,NULL,4.32971,4.32971,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.77,7.66,0.08264,NULL,0.0309281,1.3632,NULL,80,17.76,NULL,3.936,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-04-1993 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,20,28.8,NULL,NULL,NULL,25.489,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.01,NULL,NULL,45.8653,380,385,NULL,0.171,NULL,0.1302,NULL,124.65,178.486,NULL,5.1221,12.636,NULL,33.12,35.5828,NULL,NULL,NULL,1.69545,1.69545,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.75,7.66,0.06198,NULL,0.448561,1.2945,NULL,72,18.93,NULL,15.552,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-05-1993 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2.01,28.8,NULL,NULL,NULL,17.5015,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.24,NULL,NULL,94.1683,287,295,NULL,0,NULL,0.651,NULL,116.55,164.09,NULL,3.2062,10.692,NULL,18.216,24.8274,NULL,NULL,NULL,0.812696,0.812696,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.92,7.55,0.46321,NULL,0.372559,0.736142,NULL,72,17.94,NULL,8.784,NULL,NULL,NULL,NULL,29.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-06-2002 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2.65,79.2,NULL,NULL,NULL,38.908,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.87,NULL,NULL,51.1973,620,620,NULL,0.494,NULL,NULL,NULL,266.85,241.804,NULL,6.7252,16.524,NULL,24.012,15.9981,NULL,NULL,NULL,4.32971,4.32971,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.55,7.6,0.001,NULL,0,0.640871,NULL,198,30.86,NULL,35.52,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-07-2002 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0.82,17.6,NULL,NULL,NULL,17.395,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.92,NULL,NULL,91.5465,183,183,NULL,0,NULL,NULL,NULL,72.35,66.063,NULL,2.5415,6.804,NULL,10.005,22.451,NULL,NULL,NULL,1.77952,1.77952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,8,0.001,NULL,0,0.513198,NULL,44,10.65,NULL,2.784,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-08-2002 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0.82,17.6,NULL,NULL,NULL,21.4065,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.92,NULL,NULL,88.4119,200,200,NULL,0.076,NULL,NULL,NULL,72.35,72.041,NULL,1.9159,6.804,NULL,14.398,29.6323,NULL,NULL,NULL,1.70946,1.70946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.1,8.1,0.001,NULL,0,0.738533,NULL,44,11.56,NULL,2.4,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-09-2002 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1.22,17.6,NULL,NULL,NULL,21.4065,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.51,NULL,NULL,83.1736,200,200,NULL,0.076,NULL,NULL,NULL,76.4,74.176,NULL,1.8377,7.776,NULL,12.006,25.0179,NULL,NULL,NULL,1.66743,1.66743,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.1,8.1,0.001,NULL,0,0.599396,NULL,44,11.58,NULL,2.976,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-10-2002 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1.83,12.8,NULL,NULL,NULL,11.6795,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.51,NULL,NULL,83.1736,133,133,NULL,0,NULL,NULL,NULL,44.15,57.035,NULL,1.7986,2.916,NULL,9.108,29.9925,NULL,NULL,NULL,0.252216,0.252216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.8,6.8,0.001,NULL,0.0561405,0.597686,NULL,32,8.1,NULL,1.584,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-11-2002 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0.74,22.4,NULL,NULL,NULL,17.963,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.52,NULL,NULL,78.906,250,250,NULL,0.114,NULL,NULL,NULL,92.45,101.687,NULL,2.8543,8.748,NULL,15.203,25.711,NULL,NULL,NULL,3.51701,3.51701,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,7.5,0.001,NULL,0,0.689872,NULL,56,17.37,NULL,3.216,NULL,NULL,NULL,NULL,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-12-2002 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0.94,27.2,NULL,NULL,NULL,11.6795,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.39,NULL,NULL,94.2019,230,230,NULL,0,NULL,NULL,NULL,92.3,114.253,NULL,3.9491,5.832,NULL,8.51,16.0349,NULL,NULL,NULL,1.03689,1.03689,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,8,0.001,NULL,0.0354322,0.386204,NULL,68,12.24,NULL,3.216,NULL,NULL,NULL,NULL,21.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-06-2000 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,270,270,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.7,7.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-07-2000 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,186,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.85,7.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-08-2000 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,164,164,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.9,7.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-09-2000 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200,200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,03-10-2000 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1.41,17.6,NULL,NULL,NULL,17.395,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.29,NULL,NULL,96.4413,220,220,NULL,0,NULL,0.186,NULL,72.35,84.058,NULL,1.4076,6.804,NULL,11.615,25.5236,NULL,NULL,NULL,0.322276,0.322276,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,8,0.001,NULL,0,0.595781,NULL,44,12.03,NULL,1.632,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-11-2000 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0.87,30.4,NULL,NULL,NULL,21.4065,NULL,15.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.55,NULL,NULL,96.461,270,270,NULL,0,NULL,0.279,NULL,108.4,98.393,NULL,1.9941,7.776,NULL,16.514,24.5469,NULL,NULL,NULL,0.868744,0.868744,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.2,8.2,0.001,NULL,0,0.691685,NULL,76,16.2,NULL,1.536,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
006-ERDBWN,Adityapur,Surface Water,Jharkhand,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),Subernarekha Basin,Subernarekha,CWC,01-12-2000 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0.43,27.2,NULL,NULL,NULL,17.963,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.76,NULL,NULL,87.0443,260,260,NULL,0,NULL,0.2232,NULL,92.3,117.059,NULL,1.6813,5.832,NULL,13.547,23.8607,NULL,NULL,NULL,0.294252,0.294252,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.1,8.1,0.001,NULL,0.0814262,0.614795,NULL,68,14.79,NULL,1.872,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
